id,iso,lang,text,openai/gpt4,ISO code,ISO language name,native_speakers,writing_system,language_family,region,continent,ISO639P3code,Macroarea,Family,Subfamily,Genus,script_simplified,is_indo_european,xlm-roberta-base,bert-base-uncased,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,bigscience/bloom,StabilityAI/stablelm-base-alpha-7b,google/flan-t5-base,facebook/mbart-large-50,facebook/nllb-200-distilled-600M,EleutherAI/gpt-neox-20b,Xenova/gpt-4o,Xenova/claude-tokenizer,CohereForAI/aya-101,meta-llama/Meta-Llama-3-70B,mistralai/Mixtral-8x22B-v0.1,google/gemma-7b,simbolo-ai/multilingual-partial-syllable-tokenizer,Cohere/multilingual-22-12,Cohere/Cohere-embed-multilingual-v3.0
10865,my-MM,Burmese,ငါ စာရင်း မှာ ဘာကျန်သေးလဲ,47,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,10.0,6.0,10.0,40.0,39.0,9.0,10.0,10.0,39.0,16,26,9,47,38,21,38,11,7
10870,my-MM,Burmese,ဒီနေ့ အတွက်ပစ္စည်းများဝယ်ယူခြင်းကိုငါ့ရဲ့လုပ်ရန်စာရင်းသို့ထည့်ပါ,127,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,21.0,4.0,21.0,110.0,107.0,5.0,21.0,21.0,107.0,31,66,19,127,109,50,94,24,19
10883,my-MM,Burmese,ပစ္စည်းကိုငါဘယ်လိုဖယ်လို့ရလဲပြောပြပါ,72,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,16.0,3.0,16.0,66.0,63.0,3.0,16.0,13.0,63.0,21,39,15,72,63,28,53,17,13
10886,my-MM,Burmese,ငါ ငါ့ရဲ့ စာရင်းများ ကိုစစ်ဆေးနိုင်မလား,75,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,12.0,6.0,12.0,66.0,62.0,9.0,12.0,13.0,62.0,22,38,12,75,56,30,57,14,9
10889,my-MM,Burmese,ငါ စျေး၀ယ်ထွက်ရန် စာရင်း လုပ်ခဲ့သလား,70,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,14.0,6.0,14.0,58.0,58.0,9.0,14.0,15.0,58.0,21,38,12,70,59,30,55,15,10
10896,my-MM,Burmese,ပစ္စည်းကို ငါ့ရဲ့ စာရင်း မှဖယ်ရှားပါ,69,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,15.0,6.0,15.0,60.0,59.0,9.0,15.0,13.0,59.0,21,38,14,69,59,28,54,13,11
10901,my-MM,Burmese,စာရင်း အသစ်ဖန်တီးပါ,37,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,8.0,4.0,8.0,30.0,30.0,5.0,8.0,8.0,30.0,10,20,7,37,26,14,30,8,4
10904,my-MM,Burmese,စာရင်း အကြောင်းပြောပြပါ,45,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,8.0,4.0,8.0,40.0,37.0,5.0,8.0,8.0,37.0,10,20,7,45,26,16,33,8,5
10916,my-MM,Burmese,ကျေးဇူးပြု၍ ပထမ စာရင်း ကိုဖယ်ရှားပါ,68,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,16.0,7.0,16.0,61.0,56.0,9.0,16.0,13.0,56.0,20,38,16,68,54,29,53,12,11
10924,my-MM,Burmese,ဗဒ္ဓဟူးနေ့ မနက်ပိုင်း အစည်းအဝေး ကို ဖျက်ပေးပါ,86,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,18.0,7.0,18.0,74.0,72.0,11.0,18.0,19.0,72.0,26,46,17,86,70,35,69,20,14
10925,my-MM,Burmese,ငါ့ရဲ့ ဆိုင်းငံ့ထားသောငွေတောင်းခံလွှာများ စာရင်း အသစ်ကိုဖန်တီးပါ,125,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,21.0,6.0,21.0,112.0,103.0,9.0,21.0,23.0,103.0,34,60,23,125,101,48,91,24,17
10928,my-MM,Burmese,ငါ့ရဲ့စာရင်းကိုငါ့ကိုဖတ်ပြပါ,56,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,11.0,3.0,11.0,52.0,47.0,3.0,11.0,12.0,47.0,17,30,10,56,45,21,40,14,9
10929,my-MM,Burmese,ငါ့ကို ငါ့ရဲ့ စာရင်း ပေးပါ,49,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,11.0,6.0,11.0,44.0,43.0,9.0,11.0,9.0,43.0,17,28,11,49,41,22,38,9,7
10941,my-MM,Burmese,အလုပ် အတွက် စာရင်း လုပ်ပါ,47,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,8.0,6.0,8.0,38.0,37.0,9.0,8.0,8.0,37.0,11,23,8,47,34,21,40,7,5
10952,my-MM,Burmese,ကျေးဇူးပြု၍ kickball ဟုခေါင်းစဥ်တပ်ထားသောစာရင်းကိုပယ်ဖျက်ပါ,102,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,21.0,7.0,21.0,89.0,81.0,7.0,21.0,21.0,81.0,31,55,22,102,79,42,84,24,18
10962,my-MM,Burmese,ငါဒီစာရင်းကိုမလိုချင်တော့ဘူး,56,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,10.0,3.0,10.0,52.0,46.0,3.0,10.0,11.0,46.0,14,28,8,56,47,21,40,11,8
10965,my-MM,Burmese,ငါ့ရဲ့ လုပ်ရန် စာရင်း မှာ ငါ လုပ်စရာ တစ်ခုခု ရှိလား,95,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,17.0,10.0,17.0,79.0,79.0,17.0,17.0,15.0,79.0,30,50,18,95,76,44,79,16,13
10967,my-MM,Burmese,ဘာ စာရင်းများ ကလောလောဆယ်ရနိုင်ပါသလဲ,68,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,14.0,5.0,14.0,60.0,56.0,7.0,14.0,14.0,56.0,19,35,13,68,54,27,53,17,11
10969,my-MM,Burmese,နောက်ဆုံးစာကြောင်းကိုဖျက်ပစ်ပါ,60,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,9.0,3.0,9.0,52.0,45.0,3.0,9.0,8.0,45.0,13,29,8,60,41,21,42,11,7
10973,my-MM,Burmese,ကျောင်းထောက်ပံ့ရေးပစ္စည်းများ အတွက် စာရင်း အသစ်လုပ်ပေးပါ,109,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,18.0,6.0,18.0,93.0,87.0,9.0,18.0,16.0,87.0,25,51,17,109,77,43,83,17,13
10988,my-MM,Burmese,အားလပ်ရက်ခရီးစဥ်စာရင်း ထဲကသတင်းစာခေါ်ဖို့ဖျက်လိုက်ပါ,103,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,20.0,4.0,20.0,86.0,81.0,5.0,20.0,21.0,81.0,32,55,18,103,81,42,78,21,17
11004,my-MM,Burmese,ငါ့ရဲ့ ဒီနေ့ ဈေးဝယ်ရန် စာရင်းကိုဖတ်ပြပါ,75,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,16.0,6.0,16.0,65.0,65.0,9.0,16.0,16.0,65.0,22,44,15,75,64,32,59,16,12
11007,my-MM,Burmese,ဒီနေ့ စာရင်းပေါ်မှာဘာတွေရှိသလဲ,59,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,11.0,4.0,11.0,54.0,52.0,5.0,11.0,10.0,52.0,16,34,9,59,51,28,43,11,8
11014,my-MM,Burmese,ပစ္စည်းကို စာရင်း သို့ထည့်ပါ,54,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,12.0,5.0,12.0,46.0,45.0,7.0,12.0,10.0,45.0,15,26,11,54,43,21,42,10,7
11020,my-MM,Burmese,ကုန်ပစ္စည်း ဝယ်ခြင်း ကို စာရင်း မှဖယ်ရှားပါ,82,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,17.0,7.0,17.0,66.0,66.0,11.0,17.0,15.0,66.0,21,43,16,82,64,30,66,17,12
11022,my-MM,Burmese,ငါတို့မှာဆေးတွေကုန်နေလို့ရေချိုးခန်းဆေးသုတ်မယ့်ဟာကိုစာရင်းထဲကထုတ်လိုက်ပါ,144,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,25.0,3.0,25.0,130.0,113.0,3.0,25.0,25.0,113.0,39,73,23,144,111,59,102,24,23
11041,my-MM,Burmese,ဆပ်ပြာ အော်ဒါအတွက် ငါ့ကို သတိပေးပါ,65,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,16.0,6.0,16.0,57.0,54.0,9.0,16.0,14.0,54.0,20,37,14,65,49,29,51,13,14
11045,my-MM,Burmese,ငါ့ရဲ့ စာရင်း ကိုဖွင့်ပါ,46,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,9.0,5.0,9.0,40.0,40.0,7.0,9.0,9.0,40.0,14,25,9,46,41,20,35,10,6
11047,my-MM,Burmese,နောက်ဆုံးဖွင့်ထားတဲ့သီချင်းကိုဖယ်ပေးပါ,76,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,12.0,3.0,12.0,68.0,61.0,3.0,12.0,12.0,61.0,18,41,11,76,67,30,53,12,10
11061,my-MM,Burmese,ကျေးဇူးပြု၍ အောင်အောင် ကို ငါ့ရဲ့ ဖုန်းနံပါတ်စာရင်း ထဲကိုထည့်လိုက်ပါ,132,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,25.0,9.0,25.0,114.0,108.0,13.0,25.0,23.0,108.0,37,69,28,132,105,52,99,21,19
11063,my-MM,Burmese,မင်းငါ့ရဲ့စာရင်းများကိုဖတ်ပြနိုင်မလား,74,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,13.0,3.0,13.0,66.0,59.0,3.0,13.0,13.0,59.0,19,34,10,74,52,26,53,16,10
11064,my-MM,Burmese,ဟေး ငါ့ရဲ့ စာရင်းတွေ ကဘာတွေလဲ,55,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,13.0,6.0,13.0,50.0,47.0,9.0,13.0,13.0,47.0,18,33,13,55,50,27,43,13,10
11065,my-MM,Burmese,ဟေး အိုလီ ငါ့ရဲ့ စာရင်းတွေ ကဘာတွေလဲ,66,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,16.0,7.0,16.0,60.0,57.0,11.0,16.0,15.0,57.0,22,39,16,66,60,31,52,15,12
11070,my-MM,Burmese,ငါ့ရဲ့ ကုန်ပစ္စည်း စာရင်းပေါ်ကပစ္စည်းတွေကို မင်းပြောပြနိုင်မလား,123,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,19.0,6.0,19.0,106.0,101.0,9.0,19.0,17.0,101.0,35,60,18,123,86,49,93,21,14
11076,my-MM,Burmese,စာရင်း ပေါ်က အဲဒါ ဘာကြီးလဲ,49,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,11.0,6.0,11.0,42.0,41.0,9.0,11.0,10.0,41.0,16,31,9,49,43,23,39,10,7
11077,my-MM,Burmese,ငါ့စာရင်းထဲမှာ ဘာတွေပါလဲ ပြောပြပါ,64,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,13.0,5.0,13.0,60.0,57.0,7.0,13.0,11.0,57.0,19,37,11,64,56,30,48,12,10
11079,my-MM,Burmese,စာရင်း ကိုဖယ်ရှားပါ,37,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,10.0,4.0,10.0,32.0,29.0,5.0,10.0,9.0,29.0,9,19,8,37,28,13,28,9,7
11084,my-MM,Burmese,နို့ ကို ဈေးဝယ်ရန် စာရင်း မှဖျက်ပစ်ပါ,70,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,16.0,7.0,16.0,57.0,58.0,11.0,16.0,16.0,58.0,20,38,16,70,54,27,57,17,11
11086,my-MM,Burmese,နွားနို့ ကိုငါ့ရဲ့ ကုန်ပစ္စည်း စာရင်း သို့ထည့်ပါ,92,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,21.0,7.0,21.0,80.0,77.0,11.0,21.0,18.0,77.0,28,46,19,92,75,38,70,21,15
11096,my-MM,Burmese,ဂီတနန္ဒဝန် စာရင်းကိုဖယ်ရှားပါ,57,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,17.0,4.0,17.0,51.0,47.0,5.0,17.0,13.0,47.0,18,34,13,57,48,22,45,16,13
11109,my-MM,Burmese,ဒီ အတိအကျ စာရင်း မှာဘာတွေလဲ,51,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,13.0,6.0,13.0,46.0,43.0,9.0,13.0,12.0,43.0,16,30,12,51,44,23,42,12,10
11119,my-MM,Burmese,ငါ့ရဲ့ အလုပ် စာရင်းများ ငါ ကြည့် နိုင်မလား,79,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,14.0,8.0,14.0,68.0,66.0,13.0,14.0,12.0,66.0,22,39,14,79,63,35,63,13,9
11122,my-MM,Burmese,ဒီအရာ ကို စာရင်း သို့ထည့်ပါ,51,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,12.0,6.0,12.0,44.0,43.0,9.0,12.0,11.0,43.0,14,27,12,51,42,21,41,11,8
11131,my-MM,Burmese,ကျေးဇူးပြု၍ငါ့ရဲ့ ဒီနေ့ လုပ်ရန် စာရင်း ကိုဖယ်ရှားပါ,99,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,21.0,9.0,21.0,88.0,84.0,11.0,21.0,18.0,84.0,27,55,21,99,84,44,75,16,17
11160,my-MM,Burmese,ငါကြက်ဥတွေမလိုချင်ဘူး,42,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,10.0,3.0,10.0,38.0,35.0,3.0,10.0,10.0,35.0,12,23,8,42,38,18,31,11,8
11169,my-MM,Burmese,ရနိုင်သောအရာများကိုစာရင်းသွင်းပါ,64,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,10.0,3.0,10.0,58.0,51.0,3.0,10.0,11.0,51.0,14,27,9,64,39,22,46,12,8
11178,my-MM,Burmese,လစဉ် ဝယ်စရာ ကုန်ခြောက်များ စာရင်း တစ်ခုဖန်တီးပါ,90,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,17.0,7.0,17.0,73.0,70.0,11.0,17.0,16.0,70.0,27,49,16,90,68,37,73,17,11
11181,my-MM,Burmese,ငါ့အလုပ်အချိန်ဇယား,36,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,8.0,3.0,8.0,32.0,31.0,3.0,8.0,7.0,31.0,12,20,6,36,33,16,27,8,6
11182,my-MM,Burmese,ငါ့ရဲ့ ကျန်းမာရေးအစီအစဥ်,47,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,10.0,4.0,10.0,43.0,41.0,5.0,10.0,10.0,41.0,14,27,10,47,39,23,36,11,8
11196,my-MM,Burmese,မုန့်များ ကို ခရစ်စမတ် စာရင်း ထဲ ထပ်ထည့် ပါ,80,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,21.0,9.0,21.0,63.0,66.0,15.0,21.0,16.0,66.0,24,41,21,80,64,35,68,18,15
11200,my-MM,Burmese,ပြုလုပ်ရန်အရာများ စာရင်း ကိုဖယ်ရှားပါ,72,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,15.0,5.0,15.0,62.0,57.0,7.0,15.0,14.0,57.0,17,36,13,72,50,29,55,13,11
11212,my-MM,Burmese,အစီအစဥ်ဟောင်း ကိုဖျက်ပြီးအသစ်ဖန်တီးပါ,73,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,14.0,4.0,14.0,62.0,60.0,5.0,14.0,15.0,60.0,19,42,14,73,56,29,56,18,12
11214,my-MM,Burmese,စာရင်း စစ်ပါ,23,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,6.0,4.0,6.0,18.0,19.0,5.0,6.0,6.0,19.0,6,12,4,23,15,9,19,6,3
11245,my-MM,Burmese,ငါ့ရဲ့ လုပ်ရမယ့် စာရင်း တွင် ပစ္စည်း မည်မျှရှိသလဲ,93,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,17.0,8.0,17.0,78.0,82.0,13.0,17.0,15.0,82.0,29,50,17,93,82,43,76,16,12
11256,my-MM,Burmese,ငါ့ရဲ့ စာရင်း ကိုစစ်ပါ,42,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,9.0,5.0,9.0,36.0,36.0,7.0,9.0,9.0,36.0,13,23,9,42,33,17,33,9,6
11281,my-MM,Burmese,ပေါ့တ်ကာစ် တွင် အပိုင်း ကျော် ပေးပါ,66,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,15.0,7.0,15.0,55.0,52.0,11.0,15.0,13.0,52.0,17,33,14,66,46,27,51,11,10
11283,my-MM,Burmese,နောက်တစ်ပိုင်း ကို ဖွင့်ပါ,50,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,10.0,5.0,10.0,40.0,39.0,7.0,10.0,8.0,39.0,11,22,8,50,35,18,38,9,6
11294,my-MM,Burmese,ငါ့ရဲ့ ပေါ့တ်ကာ့စ် ကိုရှာပါ,52,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,13.0,5.0,13.0,47.0,44.0,7.0,13.0,13.0,44.0,17,30,13,52,46,23,38,13,10
11300,my-MM,Burmese,နောက်တစ်ပိုင်း ကိုဆက်သွားပါ,53,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,10.0,4.0,10.0,44.0,39.0,5.0,10.0,9.0,39.0,13,24,8,53,34,17,39,9,7
11305,my-MM,Burmese,ဘီဘီစီမြန်မာပိုင်းအစီအစဥ် ပေါ့တ်ကာစ် အသစ်ကိုဖွင့်ပါ,100,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,20.0,5.0,20.0,86.0,85.0,7.0,20.0,24.0,85.0,30,56,21,100,78,41,77,25,16
11324,my-MM,Burmese,နောက်အပိုင်း ကိုရွှေ့ပါ,45,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,10.0,4.0,10.0,40.0,37.0,5.0,10.0,8.0,37.0,11,20,8,45,32,16,32,10,7
11326,my-MM,Burmese,ကျန်းမာရေးပညာပေး အပိုင်း ၇ ကို ဖွင့်ပါ,73,my,Burmese,33000000,Mon–Burmese (Burmese alphabet),Sino-Tibetan,Southeast Asia,Asia,mya,Eurasia,Sino-Tibetan,Tibeto-Burman,Burmese-Lolo,unique script,False,12.0,7.0,12.0,63.0,60.0,11.0,12.0,11.0,60.0,18,34,13,73,53,31,57,11,9
